movie_title,genres,budget,gross,imdb_score,plot_keywords,sentiment,sentiment_label
Blue Jasmine ,['Drama'],18000000.0,33404871.0,7.3,congenital liar|mental breakdown|self deception|snob|talking to oneself,0.0,Neutral
United 93 ,"['Drama', 'History', 'Thriller']",15000000.0,31471430.0,7.6,flight|passenger|plane|september 11 2001|terrorist,0.0,Neutral
Honey ,"['Drama', 'Music', 'Romance']",25000000.0,30222640.0,5.3,choreographer|dance|dancer|dancing|hip hop,0.0,Neutral
Glory ,"['Drama', 'History', 'War']",18000000.0,26830000.0,7.9,army|black soldier|military uniform|prejudice|u.s. civil war,0.0,Neutral
Spy Hard ,"['Action', 'Comedy']",18000000.0,26906039.0,5.3,1990s|dentist|hit with a door|martial arts|museum,0.0,Neutral
The Fog ,"['Fantasy', 'Horror']",1000000.0,21378000.0,6.8,california|fog|leper|lighthouse|ship,0.0,Neutral
Soul Surfer ,"['Biography', 'Drama', 'Family', 'Sport']",18000000.0,43853424.0,7.1,christian|christian film|shark|surfer|surfing,0.0,Neutral
Observe and Report ,"['Comedy', 'Crime', 'Drama']",18000000.0,23993605.0,5.8,male pubic hair|mall|police detective|pubic hair|security guard,0.0,Neutral
Conan the Destroyer ,"['Action', 'Adventure', 'Fantasy']",18000000.0,26400000.0,5.8,gods|princess|queen|rescue|wizard,0.0,Neutral
Raging Bull ,"['Biography', 'Drama', 'Sport']",18000000.0,45250.0,8.3,boxing|domestic violence|hot temper|jealousy|rage,0.0,Neutral
Love Happens ,"['Drama', 'Romance']",18000000.0,22927390.0,5.6,florist|motivational speaker|self help guru|seminar|widower,0.0,Neutral
Young Sherlock Holmes ,"['Adventure', 'Fantasy', 'Mystery', 'Thriller']",18000000.0,4250320.0,6.8,cult|death|delusion|girl|sherlock holmes,0.0,Neutral
Fame ,"['Comedy', 'Drama', 'Musical', 'Romance']",18000000.0,22452209.0,5.0,new york|performing arts|school|student|teacher,0.14,Positive
127 Hours ,"['Adventure', 'Biography', 'Drama', 'Thriller']",18000000.0,18329466.0,7.6,alone|aron ralston|based on autobiography|canyon|survival,0.0,Neutral
Small Time Crooks ,"['Comedy', 'Crime']",18000000.0,17071230.0,6.7,apartment building|crook|new york city|three word title|written and directed by cast member,0.0,Neutral
Center Stage ,"['Drama', 'Music', 'Romance']",18000000.0,17174870.0,6.7,ballet|dance|dancer|dancing|love,0.0,Neutral
Love the Coopers ,['Comedy'],17000000.0,26284475.0,5.7,christmas|family dinner|husband wife conflict|husband wife kiss|large family,0.0,Neutral
Catch That Kid ,"['Comedy', 'Crime']",18000000.0,16702864.0,5.2,caper|computer genius|dog|heist|security chief,0.0,Neutral
Life as a House ,['Drama'],18000000.0,15561627.0,7.5,cancer|construction|house|house construction|neighbor,0.0,Neutral
Steve Jobs ,"['Biography', 'Drama']",30000000.0,17750583.0,7.2,apple computer|box office flop|computer|dialogue driven|father daughter relationship,0.0,Neutral
"I Love You, Beth Cooper ","['Comedy', 'Romance']",18000000.0,14793904.0,5.3,cheerleader|party|popular girl|speech|valedictorian,0.0,Neutral
Youth in Revolt ,"['Comedy', 'Drama', 'Romance']",18000000.0,15281286.0,6.5,alter ego|boarding school|love|masturbation|teen movie,0.0,Neutral
The Legend of the Lone Ranger ,"['Action', 'Adventure', 'Western']",18000000.0,8000000.0,5.0,ambush|hero|masked hero|outlaw|texas ranger,0.0,Neutral
The Tailor of Panama ,"['Drama', 'Thriller']",18000000.0,13491653.0,6.1,canal|panama|president|spy|tailor,0.0,Neutral
Getaway ,"['Action', 'Crime', 'Thriller']",18000000.0,10494494.0,4.4,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,-0.29,Negative
The Ice Storm ,['Drama'],18000000.0,7837632.0,7.5,ice|ice storm|storm|thanksgiving|virgin,0.0,Neutral
And So It Goes ,"['Comedy', 'Drama', 'Romance']",18000000.0,15155772.0,5.7,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer,0.0,Neutral
Troop Beverly Hills ,"['Adventure', 'Comedy']",18000000.0,8508843.0,5.5,beverly hills hotel|divorce|girl|troop|wilderness,0.0,Neutral
Being Julia ,"['Comedy', 'Drama', 'Romance']",18000000.0,7739049.0,7.1,diva|marriage|open marriage|revenge|social climber,0.0,Neutral
9½ Weeks ,"['Drama', 'Romance']",17000000.0,6734844.0,5.9,blindfolded woman|control|male dominance|sex game|sex in public,0.0,Neutral
Dragonslayer ,"['Action', 'Adventure', 'Fantasy']",18000000.0,6000000.0,6.7,apprentice|dragon|king|kingdom|wizard,0.0,Neutral
The Last Station ,"['Biography', 'Drama', 'Romance']",13000000.0,6615578.0,7.0,countess|leo tolstoy|russian|wealth|writing,0.0,Neutral
Ed Wood ,"['Biography', 'Comedy', 'Drama']",18000000.0,5887457.0,7.9,1950s|director|friend|friendship|transvestism,0.0,Neutral
Labor Day ,['Drama'],18000000.0,13362308.0,6.9,baseball|baseball practice|escaped convict|neighbor|tied to a chair,0.0,Neutral
Mongol: The Rise of Genghis Khan ,"['Adventure', 'Biography', 'Drama', 'History', 'War']",20000000.0,5701643.0,7.3,epic|genghis khan|one word title|slave|starving,0.0,Neutral
RocknRolla ,"['Action', 'Crime', 'Thriller']",18000000.0,5694401.0,7.3,accountant|finger gun|homosexual|killed in an elevator|painting,0.0,Neutral
Megaforce ,"['Action', 'Sci-Fi']",20000000.0,5333658.0,3.5,dictator|electronic music score|one word title|secret headquarters|soldier,0.0,Neutral
Hamlet ,['Drama'],18000000.0,4414535.0,7.8,classic literature|denmark|funeral|madness|prince,0.17,Positive
Midnight Special ,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",18000000.0,3707794.0,6.7,cult|father son relationship|gas station|on the run|supernatural ability,0.0,Neutral
Anything Else ,"['Comedy', 'Romance']",18000000.0,3203044.0,6.4,love at first sight|new york city|sex|teacher|writer,0.38,Positive
The Railway Man ,"['Biography', 'Drama', 'Romance', 'War']",18000000.0,4435083.0,7.1,japanese soldier|physical torture|pow camp|prisoner of war|reference to adolf hitler,0.0,Neutral
The White Ribbon ,"['Drama', 'Mystery']",12000000.0,2222647.0,7.8,children|doctor|mysterious event|pastor|small village,0.0,Neutral
The Wraith ,"['Action', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']",2700000.0,3500000.0,5.9,arizona|death|gang|police|sheriff,0.0,Neutral
The Salton Sea ,"['Crime', 'Drama', 'Mystery', 'Thriller']",18000000.0,676698.0,7.2,male in shower|murder|neighbor neighbor relationship|remote control car|sex scene,0.0,Neutral
One Man's Hero ,"['Action', 'Drama', 'History', 'Romance', 'War', 'Western']",11350000.0,229311.0,6.2,american|battalion|catholic|mexican|sergeant,0.0,Neutral
Renaissance ,"['Action', 'Animation', 'Sci-Fi', 'Thriller']",14000000.0,63260.0,6.7,future|kidnapping|missing file|paris france|year 2054,0.0,Neutral
Superbad ,['Comedy'],20000000.0,121463226.0,7.6,black comedy|bromance|party|school|teen comedy,-0.17,Negative
Step Up 2: The Streets ,"['Drama', 'Music', 'Musical', 'Romance']",23000000.0,58006147.0,6.2,audition|dance|kissing in the rain|student|subway,0.0,Neutral
Hoodwinked! ,"['Action', 'Animation', 'Comedy', 'Crime', 'Family']",17500000.0,51053787.0,6.5,animal|axe|red riding hood|wolf|woodsman,0.0,Neutral
Hotel Rwanda ,"['Drama', 'History', 'War']",17500000.0,23472900.0,8.1,atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier,0.0,Neutral
Hitman ,"['Action', 'Crime', 'Drama', 'Thriller']",24000000.0,39687528.0,6.3,hitman|impersonation|see through dress|topless female nudity|woman on top,0.25,Positive
Black Nativity ,"['Drama', 'Family', 'Music', 'Musical']",17500000.0,7017178.0,4.4,based on stage musical|based on the bible|christmas|color in title|nativity,0.0,Neutral
City of Ghosts ,"['Crime', 'Drama', 'Thriller']",17500000.0,325491.0,6.0,bag over head|buddhist temple|loss of friend|male bonding|nightclub,0.0,Neutral
The Others ,"['Fantasy', 'Horror', 'Thriller']",17000000.0,96471845.0,7.6,curtain|haunting|mansion|mute|xeroderma pigmentosum,0.0,Neutral
Aliens ,"['Action', 'Adventure', 'Sci-Fi']",18500000.0,85200000.0,8.4,alien|human versus alien|monster|rescue mission|space marine,0.0,Neutral
My Fair Lady ,"['Drama', 'Family', 'Musical', 'Romance']",17000000.0,72000000.0,7.9,colonel|flower girl|professor|street|wager,0.0,Neutral
I Know What You Did Last Summer ,"['Horror', 'Mystery', 'Thriller']",17000000.0,72219395.0,5.6,beach|corpse|fourth of july|overalls|revenge,0.0,Neutral
Let's Be Cops ,['Comedy'],17000000.0,82389560.0,6.5,friendship between men|impersonating a police officer|mobster|party|police officer,0.0,Neutral
Sideways ,"['Adventure', 'Comedy', 'Drama', 'Romance']",12000000.0,71502303.0,7.5,actor|california|teacher|wine|writer,0.0,Neutral
Beerfest ,['Comedy'],17500000.0,19179969.0,6.3,beer|competition|germany|oktoberfest|prostitute,0.0,Neutral
Halloween ,"['Horror', 'Thriller']",300000.0,47000000.0,7.9,halloween|masked killer|michael myers|slasher|trick or treat,0.0,Neutral
Hero ,"['Action', 'Adventure', 'History']",31000000.0,84961.0,7.9,china|flying|king|palace|sword,0.0,Neutral
Good Boy! ,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",17000000.0,37566230.0,5.1,dog|friend|neighborhood|planet|star,0.0,Neutral
The Best Man Holiday ,"['Comedy', 'Drama']",17000000.0,70492685.0,6.7,childbirth|christmas|gay slur|infidelity|punched in the nose,0.0,Neutral
Smokin' Aces ,"['Action', 'Crime', 'Drama', 'Thriller']",17000000.0,35635046.0,6.7,casino|fbi|mafia|mob hit|sniper,0.0,Neutral
Saw 3D: The Final Chapter ,"['Horror', 'Mystery']",20000000.0,45670855.0,5.6,blood splatter|self help guru|sequel|support group|survivor,0.0,Neutral
40 Days and 40 Nights ,"['Comedy', 'Romance']",17000000.0,37939782.0,5.6,female on male rape|lent|male rear nudity|masturbation|sex,0.0,Neutral
TRON: Legacy ,"['Action', 'Adventure', 'Sci-Fi']",170000000.0,172051787.0,6.8,arcade|bridge|disappearance|escape|warrior,0.0,Neutral
A Night at the Roxbury ,"['Comedy', 'Music', 'Romance']",17000000.0,30324946.0,6.2,1990s|bar|car accident|nightclub|whipped cream,0.0,Neutral
Beastly ,"['Drama', 'Fantasy', 'Romance']",17000000.0,27854896.0,5.6,love|maid|newscaster|student|tutor,0.0,Neutral
The Hills Have Eyes ,['Horror'],15000000.0,41777564.0,6.4,desert|horror movie remake|murder of family|rape|slasher,0.0,Neutral
Dickie Roberts: Former Child Star ,['Comedy'],17000000.0,22734486.0,5.6,dental braces|dental headgear|former child star|panties|white panties,0.0,Neutral
"McFarland, USA ","['Biography', 'Drama', 'Sport']",17000000.0,44469602.0,7.4,coach|high school|place name in title|school|student,0.0,Neutral
Pitch Perfect ,"['Comedy', 'Music', 'Romance']",17000000.0,64998368.0,7.2,a cappella|competition|dj|female protagonist|lesbian,0.0,Neutral
Summer Catch ,"['Comedy', 'Drama', 'Romance', 'Sport']",34000000.0,19693891.0,4.9,baseball|baseball player|night|rivalry|summer,0.0,Neutral
A Simple Plan ,"['Crime', 'Drama', 'Thriller']",17000000.0,16311763.0,7.5,bag of money|found money|minnesota|screenplay adapted by author|snow,0.0,Neutral
They ,"['Horror', 'Mystery', 'Thriller']",17000000.0,12693621.0,4.8,darkness|friend|kiss|nightmare|suicide,0.0,Neutral
Larry the Cable Guy: Health Inspector ,"['Comedy', 'Romance']",4000000.0,15655665.0,3.1,diner|food poisoning|health inspector|restaurant|undercover,0.0,Neutral
The Adventures of Elmo in Grouchland ,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",17000000.0,11634458.0,5.8,based on tv series|blanket|box office flop|rescue|sesame street,0.0,Neutral
Brooklyn's Finest ,"['Crime', 'Drama', 'Thriller']",17000000.0,27154426.0,6.7,catholic|corrupt cop|new york city|police detective|police officer killed,-0.2,Negative
Evil Dead ,['Horror'],17000000.0,54239856.0,6.5,book of the dead|demon|h.p. lovecraft|lesbian kiss|promise,0.0,Neutral
My Life in Ruins ,"['Comedy', 'Romance']",17000000.0,8662318.0,5.9,greece|greek|tour bus|tour guide|tourist,0.0,Neutral
American Dreamz ,"['Comedy', 'Music']",19000000.0,7156725.0,5.5,chief of staff|contest|president|singing|terrorist,0.0,Neutral
Superman IV: The Quest for Peace ,"['Action', 'Adventure', 'Family', 'Sci-Fi']",17000000.0,15681020.0,3.6,box office flop|dc comics|hair|nuclear disarmament|superman,0.0,Neutral
Running Scared ,"['Action', 'Crime', 'Drama', 'Thriller']",17000000.0,6855137.0,7.4,adult child friendship|corrupt cop|fistfight|gangster|thug,0.1,Positive
Shanghai Surprise ,"['Adventure', 'Crime', 'Drama', 'Romance']",17000000.0,2315683.0,3.0,china|missionary|opium|villain|year 1937,0.0,Neutral
The Illusionist ,"['Drama', 'Mystery', 'Romance', 'Thriller']",16000000.0,39825798.0,7.6,duchess|illusionist|magician|prince|supernatural power,0.0,Neutral
Roar ,"['Adventure', 'Horror', 'Thriller']",17000000.0,2000000.0,6.4,chase|dead man|jungle|killing a lion|killing a tiger,0.0,Neutral
Veronica Guerin ,"['Biography', 'Crime', 'Drama', 'Thriller']",17000000.0,1569918.0,6.9,criminal|drug lord|gunshot|irish|journalist,0.0,Neutral
Escobar: Paradise Lost ,"['Crime', 'Drama', 'Romance', 'Thriller']",17000000.0,106869.0,6.6,colombia|dream|love|surfer|village,0.0,Neutral
Southland Tales ,"['Comedy', 'Mystery', 'Sci-Fi', 'Thriller']",17000000.0,273420.0,5.5,amnesia|boxer|conspiracy|police|porn star,0.0,Neutral
The Apparition ,"['Horror', 'Thriller']",17000000.0,4930798.0,4.1,e mail|evil spirit|experiment|fear|supernatural,0.0,Neutral
My Girl ,"['Comedy', 'Drama', 'Family', 'Romance']",16500000.0,59847242.0,6.8,best friend|funeral|girl|overalls|summer,1.0,Positive
Fur: An Imaginary Portrait of Diane Arbus ,"['Biography', 'Drama', 'Romance']",16800000.0,220914.0,6.5,character name in title|diane arbus|male full frontal nudity|photographer|pubic hair,0.35,Positive
The Illusionist ,"['Drama', 'Mystery', 'Romance', 'Thriller']",16000000.0,39825798.0,7.6,duchess|illusionist|magician|prince|supernatural power,0.0,Neutral
Wall Street ,"['Crime', 'Drama']",15000000.0,43848100.0,7.4,1980s|argument|critique of capitalism|f word|fired from the job,0.0,Neutral
Sense and Sensibility ,"['Drama', 'Romance']",16500000.0,42700000.0,7.7,1810s|female protagonist|horseback riding|inheritance|three word title,0.0,Neutral
Becoming Jane ,"['Biography', 'Drama', 'Romance']",16500000.0,18663911.0,7.1,country estate|jane austen|lady|love|writing,0.0,Neutral
Sydney White ,"['Comedy', 'Romance']",16500000.0,11702090.0,6.3,college|college girl|female protagonist|sorority|sorority house,0.0,Neutral
House of Sand and Fog ,['Drama'],15000000.0,13005485.0,7.6,auction|home|house|iranian|marriage,0.0,Neutral
Dead Poets Society ,"['Comedy', 'Drama']",16400000.0,95860116.0,8.0,education|english teacher|poet|professor|student,0.0,Neutral
Dumb & Dumber ,['Comedy'],16000000.0,127175354.0,7.3,briefcase full of money|character repeating someone else's dialogue|character says i love you|friendship|reference to cinderella,0.42,Positive
When Harry Met Sally... ,"['Comedy', 'Drama', 'Romance']",16000000.0,92823600.0,7.6,friendship|love|male female friendship|new york|sex,0.0,Neutral
The Verdict ,['Drama'],16000000.0,54000000.0,7.8,archdiocese|court|hospital|lawyer|malpractice,0.0,Neutral
Road Trip ,['Comedy'],15600000.0,68525609.0,6.5,blonde|college|friend|highway travel|road trip,0.0,Neutral
Varsity Blues ,"['Comedy', 'Drama', 'Romance', 'Sport']",16000000.0,52885587.0,6.4,coach|coyote|popularity|quarterback|texas,0.0,Neutral
The Artist ,"['Comedy', 'Drama', 'Romance']",15000000.0,44667095.0,8.0,1920s|jack russell terrier|modern silent movie|movie star|movie studio,0.0,Neutral
The Unborn ,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",16000000.0,42638165.0,4.8,babysitting|experiment|nightmare|possession|twin,0.0,Neutral
Moonrise Kingdom ,"['Adventure', 'Comedy', 'Drama', 'Romance']",16000000.0,45507053.0,7.8,1960s|boy scouts|boy scouts camp|coming of age|young love,0.5,Positive
The Texas Chainsaw Massacre: The Beginning ,['Horror'],16000000.0,39511038.0,5.9,cannibal|car accident|leatherface|psychopath|slaughterhouse,0.0,Neutral
The Young Messiah ,['Drama'],18500000.0,6462576.0,5.4,based on novel,0.0,Neutral
The Master of Disguise ,"['Comedy', 'Family']",16000000.0,40363530.0,3.3,disguise|mask|master of disguise|restaurant|waiter,0.0,Neutral
Pan's Labyrinth ,"['Drama', 'Fantasy', 'War']",13500000.0,37623143.0,8.2,fairy|fairy tale|faun|princess|spain,0.0,Neutral
See Spot Run ,"['Action', 'Comedy', 'Crime', 'Family']",35000000.0,33357476.0,5.4,boy|fbi|mailman|van|witness protection,0.0,Neutral
Baby Boy ,"['Crime', 'Drama', 'Romance', 'Thriller']",16000000.0,28734552.0,6.4,cartoon on tv|family relationships|physical abuse|single parent|two word title,0.0,Neutral
The Roommate ,"['Drama', 'Horror', 'Thriller']",16000000.0,37300107.0,4.8,animal abuse(non graphic)|cat killer|college|dead cat|death of cat,0.0,Neutral
Joe Dirt ,"['Adventure', 'Comedy', 'Drama']",17700000.0,27087695.0,5.9,first part|grand canyon|highway travel|indian|janitor,0.25,Positive
Double Impact ,"['Action', 'Crime']",15000000.0,30102717.0,5.5,boat|hong kong|murder|tunnel|twins,0.0,Neutral
Hot Fuzz ,"['Action', 'Comedy', 'Mystery']",8000000.0,23618786.0,7.9,accident|conspiracy|police|police officer|village,0.0,Neutral
The Women ,"['Comedy', 'Drama']",16500000.0,26896744.0,4.9,beauty salon|divorce|fashion|new york|perfume,0.0,Neutral
Vicky Cristina Barcelona ,"['Drama', 'Romance']",15500000.0,23213577.0,7.2,art|artist|painter|sex|summer,0.0,Neutral
Bad Moms ,['Comedy'],20000000.0,55461307.0,6.7,lesbian kiss|mom|pta|reference to mad max|scene during end credits,-0.62,Negative
Boys and Girls ,"['Comedy', 'Drama', 'Romance']",16000000.0,20627372.0,5.3,best friend|break up|friendship|graduation|male in underwear,1.0,Positive
White Oleander ,['Drama'],16000000.0,16346122.0,7.2,california|foster home|love|oleander|prison,0.0,Neutral
Jennifer's Body ,"['Comedy', 'Fantasy', 'Horror']",16000000.0,16204793.0,5.1,cannibalism|cheerleader|condom|hook for hand|satanic ritual,0.0,Neutral
Drowning Mona ,"['Comedy', 'Crime', 'Mystery']",16000000.0,15427192.0,5.6,crying woman|plot|suspect|waitress|younger man older woman relationship,-0.02,Negative
Radio Days ,['Comedy'],16000000.0,14792779.0,7.6,beach|cigarette girl|radio|woman holding a baby|working class,0.0,Neutral
Left Behind ,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",16000000.0,13998282.0,3.1,bible quote|chaos|faith|riot|shrine,0.0,Neutral
Remember Me ,"['Drama', 'Romance']",16000000.0,19057024.0,7.2,binge drinking|new york|new york city|september 11 2001|suicide,0.0,Neutral
How to Deal ,"['Comedy', 'Drama', 'Romance']",16000000.0,14108518.0,5.7,best friend|high school|mother|sister|wedding,1.0,Positive
My Stepmother Is an Alien ,"['Comedy', 'Romance', 'Sci-Fi']",20000000.0,13854000.0,5.2,alien|earth|female alien|mission|secret,0.0,Neutral
